DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytesPerSecond,FlowPacketsPerSecond,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,FwdHeaderLength,BwdHeaderLength,FwdPacketsPerSecond,BwdPacketsPerSecond,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,DownUpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdAvgBytesPerBulk,FwdAvgPacketsPerBulk,FwdAvgBulkRate,BwdAvgBytesPerBulk,BwdAvgPacketsPerBulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,InitWinBytesForward,InitWinBytesBackward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,ActDataPktFwd,MinSegSizeForward,Protocol,Label
21,38436,65,90,13655,6132,1202,96,649,34,1239,70,654.5,34,13279,100,2765,1445,49703,48,54214,5461,4226,29686,93,94051,9357,1328,9208,62,0,1,0,0,1,1,0,22,31,0,0,0,57,39,40,77,67,1182,624.5,119,14161,2,469,634,547,1247,58,4858,6157,14,4182,31,1667,1,1193,36387,15205,16221,337,94980,22,90198,9809,472657,707,15,50,6,FTP-Patator
80,1829,959,0,30370,439,447,96,271.5,21,1247,60,653.5,49,282472,1920,1994,2269,25978,61,55761,6986,2423,37686,31,80210,378,4288,47223,71,1,1,0,0,1,142,1,1,4,0,0,0,58,56,96,67,72,1359,715.5,87,7569,5,935,703,296,5415,42,3919,6793,12,3336,28,3861,47,271,49273,60230,58480,768,117162,176,75372,6082,328446,256,10,66,6,DDoS
125,31059,40,32,4870,1605,1371,40,705.5,15,563,68,315.5,55,3344,91,845,968,4267,57,71260,4816,4789,42862,79,4366,7928,4664,7995,20,0,0,0,0,0,0,1,1,6,0,0,0,41,30,95,98,84,1215,649.5,161,25921,1,996,183,884,6787,0,9377,6791,66,5990,29,127,46,4561,36502,21746,70519,4097,386184,359,12352,2785,260260,760,41,23,6,BENIGN
21,17507,35,35,10114,16131,889,60,474.5,69,641,92,366.5,83,2074,61,3677,1059,8477,64,90779,8771,1618,2110,34,95152,4257,2296,25618,29,0,1,0,0,0,0,1,38,21,0,0,0,20,44,31,5,70,1033,551.5,172,29584,7,853,173,385,355,87,3568,696,7,9163,48,1074,30,2971,56465,9614,93166,2585,398553,663,96831,1750,427088,500,18,64,6,FTP-Patator
299,4585,28,15,4749,2418,1290,94,692,50,1487,81,784,33,9831,29,2821,869,43567,91,47099,8119,3433,24502,14,94300,7878,752,5416,38,1,0,0,0,1,1,0,0,6,0,0,0,45,42,15,73,90,1398,744,70,4900,3,841,682,781,2224,42,5185,1439,70,8135,48,1535,13,2861,26515,31696,18380,8268,293630,76,43268,1326,448791,576,23,84,6,BENIGN
185,54094,39,19,4894,2717,178,53,115.5,44,129,53,91,15,8880,57,4028,2665,43201,57,28031,4172,534,45718,55,41520,7457,1640,22602,39,1,0,0,0,0,1,0,4,3,0,0,0,57,52,35,57,63,1017,540,69,4761,0,584,805,901,5999,96,9355,8096,55,3673,45,342,22,3966,34977,13447,66035,4514,435334,281,95249,3851,491020,365,29,72,6,BENIGN
31178,35,2,0,118,69,1299,48,673.5,95,333,91,212,62,893,147,4113,4553,49280,98,93833,9108,2323,12345,30,54663,5786,889,37866,51,1,0,0,0,0,1,1,4,7,0,0,0,58,56,79,87,61,1239,650,133,17689,1,824,705,114,8901,78,4001,5553,72,1099,43,968,2,562,58263,42435,19636,3154,24525,401,3183,570,42691,645,45,62,6,PortScan
137,51468,45,27,1335,3503,1021,78,549.5,42,1121,43,582,50,4574,21,1640,3938,31645,95,15765,9572,1851,32910,26,59388,7848,1714,20715,57,0,1,0,0,1,0,0,0,8,0,0,0,59,27,13,54,69,1241,655,61,3721,2,292,885,902,8809,97,5196,4088,47,5038,30,1123,36,213,34227,23230,29483,4448,483065,155,73934,5108,132913,309,36,88,6,BENIGN
80,2242,953,1,77955,988,259,83,171,90,163,71,117,92,308240,3220,4827,1895,32390,81,81171,344,3591,34817,28,99453,3572,3630,28215,88,0,1,0,0,1,106,1,4,1,0,0,0,37,27,33,50,76,1099,587.5,105,11025,0,814,746,809,3205,15,2516,8860,71,4031,29,629,18,3686,29045,20231,62727,8460,146351,45,46427,7495,339340,186,20,41,6,DDoS
43354,388812,84,97,8860,4700,1252,71,661.5,31,892,85,488.5,92,1592,21,3330,1742,48569,12,14909,1005,360,7624,53,95423,7941,1454,44581,43,0,1,0,0,1,1,0,4,0,0,0,0,45,41,63,77,80,1084,582,121,14641,5,414,659,343,7987,77,1616,9109,19,2009,35,1850,19,3885,28162,30440,24044,5777,451018,54,44713,5257,128779,872,9,67,6,Bot
60940,22,4,0,81,43,454,57,255.5,19,477,65,271,91,916,67,1100,240,38223,59,20980,2600,1827,10570,90,36152,6317,1421,48066,47,1,1,0,0,1,1,1,2,2,0,0,0,31,47,91,61,42,1128,585,130,16900,9,211,369,622,7475,68,4048,7238,46,9993,37,4010,33,2549,19555,9723,94369,6116,66541,114,58165,9474,29668,974,31,33,6,PortScan
80,2612,862,6,75937,900,745,56,400.5,33,1138,65,601.5,22,324448,4234,4259,2775,18270,54,93857,9842,2953,37353,76,93228,8960,3718,45141,7,1,0,0,0,1,141,0,2,5,0,0,0,34,55,94,22,80,1455,767.5,169,28561,7,788,642,339,1395,36,8003,5578,48,3685,26,4145,41,3546,26274,51540,26396,9797,97222,162,26785,7730,52378,697,42,32,6,DoS Hulk
37998,99993,12,32,4533,4650,376,84,230,64,988,81,534.5,75,812,45,6402,2571,41766,18,25935,3828,4888,33132,4,31783,9174,3879,9354,88,1,0,0,0,0,1,0,2,4,0,0,0,26,26,24,52,49,1079,564,67,4489,2,620,644,979,6938,29,7683,2579,51,202,32,4684,45,3151,25831,17235,70917,9750,179185,761,42964,9182,83834,713,17,69,6,Bot
300,72219,11,5,3508,4914,903,40,471.5,51,360,88,224,42,8853,59,1629,3468,41516,52,18472,819,375,29437,53,48457,4397,1064,21564,78,0,1,0,0,0,0,1,0,0,0,0,0,39,45,77,14,93,1194,643.5,123,15129,5,446,238,734,451,35,7486,6873,61,7180,29,2058,31,880,63554,33446,83387,7488,78672,413,90511,376,104961,665,29,57,6,Infiltration
80,1687,432,9,82678,906,1238,43,640.5,83,300,54,177,16,65462,3040,4858,714,26024,11,56368,5776,4003,33094,63,69210,5970,2569,35425,21,1,1,0,0,0,89,0,1,5,0,0,0,58,40,7,39,71,1071,571,90,8100,3,389,180,581,7586,54,9072,3008,28,9983,6,4912,41,3142,62556,12657,93991,8077,73539,903,3175,6722,369846,277,11,52,6,DoS Hulk
983,69,2,0,141,58,457,92,274.5,61,1108,40,574,42,649,152,3065,2158,40240,78,17996,3629,1141,27756,99,98247,4752,2235,6316,89,0,1,0,0,1,1,0,1,8,0,0,0,45,20,30,10,40,1407,723.5,118,13924,5,203,313,573,6970,60,7182,2502,10,4265,36,4059,33,2590,44221,40714,15318,2863,476851,993,80449,1288,254763,393,9,31,6,PortScan
286,64189,48,24,3063,1672,940,55,497.5,16,1301,84,692.5,87,6957,79,4682,1629,6758,3,90283,9324,2808,5972,92,80452,8545,2856,48066,54,0,0,0,0,0,0,0,2,6,0,0,0,50,35,84,68,91,1220,655.5,116,13456,2,272,446,419,9297,13,5043,3680,90,5283,19,2034,7,4505,54138,41837,2026,7492,119705,771,53947,4717,358904,160,29,20,6,BENIGN
80,2194,266,1,45812,421,1139,50,594.5,43,251,53,152,70,256223,2451,6602,4600,32502,68,10166,9234,4176,19926,35,68512,1283,3803,48955,58,0,0,0,0,1,59,1,0,0,0,0,0,36,47,27,32,46,1286,666,147,21609,4,508,409,415,7381,12,5734,2385,37,8417,42,1572,20,3750,59024,40235,47041,7933,179103,174,93854,507,417764,518,14,73,6,DoS Hulk
429,35581,31,5,2798,4243,427,81,254,87,419,59,239,30,8370,41,4809,2628,15809,52,75182,454,454,32819,72,60314,3329,3935,3589,84,1,0,0,0,1,1,1,0,9,0,0,0,45,36,35,4,74,1453,763.5,70,4900,7,863,443,842,3214,68,4594,3177,24,1487,39,4123,37,2891,64538,22385,3512,7907,452089,293,87139,3211,315705,994,34,78,6,Infiltration
289,75704,23,30,4202,2773,1303,63,683,45,1207,40,623.5,85,1425,53,9789,429,10847,35,35243,5975,4543,24653,61,43541,391,4120,36726,26,1,0,0,0,1,1,1,1,6,0,0,0,48,33,91,5,44,1376,710,138,19044,7,854,745,203,1714,17,6807,2958,11,3071,21,1707,47,1318,36636,52854,45537,8230,463691,603,16525,1026,78928,973,27,20,6,BENIGN
80,4572,649,3,37606,5,1170,96,633,89,456,89,272.5,99,365573,4413,6850,3153,48766,93,50500,1774,2076,44812,54,59332,9866,3950,7316,78,0,0,0,0,0,122,0,0,3,0,0,0,24,45,73,83,77,1148,612.5,146,21316,5,783,721,591,9682,84,1325,2956,2,8148,32,423,40,1130,35979,37067,88951,2271,330320,10,76558,284,46581,776,16,37,6,DDoS
317,4621,9,44,3746,4744,1386,57,721.5,65,1142,64,603,67,9285,97,6365,4981,33917,47,95198,5185,3767,14406,5,93783,8912,2513,3948,45,1,0,0,0,0,0,0,4,0,0,0,0,49,56,65,15,60,1304,682,162,26244,8,325,999,975,3531,83,3996,2448,65,7855,37,1998,46,4722,64354,12329,63048,6680,472373,627,22826,3866,494759,171,49,38,6,Infiltration
121,50858,32,16,1387,2762,763,80,421.5,35,1057,79,568,20,6160,20,396,3134,49203,49,17279,1329,4755,46702,2,65042,8359,3676,20133,76,0,1,0,0,1,1,0,4,1,0,0,0,32,32,76,73,83,1050,566.5,131,17161,1,842,561,745,9732,47,6555,7662,99,5622,36,1409,17,4395,15234,9541,67929,8570,186843,993,17661,1895,250755,972,21,57,6,BENIGN
21,13270,95,56,18650,12208,1000,92,546,76,873,79,476,39,8923,112,2332,3959,15705,51,37332,8500,4754,42063,62,54287,1385,2577,14199,81,1,0,0,0,1,0,0,35,21,0,0,0,26,36,5,86,60,1337,698.5,128,16384,2,986,317,137,827,59,1634,5392,51,628,22,2964,9,1450,13214,12265,95653,159,165908,620,24148,1109,415048,387,22,90,6,FTP-Patator
28311,386625,71,46,3942,6045,552,99,325.5,74,231,67,149,40,928,29,3639,4534,37783,14,22250,6645,2172,10989,36,33630,4328,1508,27004,38,1,1,0,0,1,1,1,4,8,0,0,0,42,40,93,82,51,1451,751,99,9801,0,564,624,594,7750,26,2916,8919,55,2506,6,189,38,1052,48746,15225,92255,9514,485094,79,2664,2269,213234,356,49,23,6,Bot
214,53579,34,9,1480,2339,1039,66,552.5,62,427,96,261.5,32,5746,40,5044,1883,7604,58,84114,7380,1257,29163,90,74531,4475,1535,13536,81,0,1,0,0,1,1,1,1,5,0,0,0,37,55,57,31,49,1497,773,138,19044,1,118,738,537,1376,57,5122,6936,4,5543,12,2915,44,2597,33882,30596,67647,3966,53126,629,71524,7968,317597,905,33,93,6,Infiltration
14629,58,3,0,122,86,168,53,110.5,78,1368,97,732.5,37,467,161,9150,4303,33617,65,22054,4276,4007,40063,28,28007,6342,4642,48639,96,0,1,0,0,1,1,1,2,3,0,0,0,37,43,28,39,90,1474,782,173,29929,4,465,252,339,7936,51,4067,3503,84,5458,26,3470,34,3060,44293,17125,13596,1811,122293,842,43160,7479,134995,77,44,95,6,PortScan
80,3508,113,4,95494,728,615,60,337.5,35,758,80,419,74,388978,4742,9806,4900,21796,2,21055,5048,4280,4986,63,42594,4020,931,35603,60,0,0,0,0,0,85,0,4,3,0,0,0,25,38,97,79,98,1288,693,177,31329,0,384,580,844,5270,32,9447,7030,6,4440,32,4905,35,559,14068,41019,71728,6414,194538,778,1343,6181,200474,27,28,64,6,DoS Hulk
57773,281987,23,11,2641,7915,957,70,513.5,60,1151,60,605.5,27,2368,26,796,1632,46045,44,95252,2490,4846,14514,61,60695,1731,535,47545,36,1,0,0,0,0,0,1,2,9,0,0,0,33,56,85,60,96,1285,690.5,62,3844,8,238,547,301,2063,25,1387,874,43,8351,27,844,1,2559,39805,10961,27405,7166,33928,388,51981,6078,474500,547,42,27,6,Bot
21,44657,87,81,3220,2231,997,54,525.5,57,1077,78,577.5,90,3384,100,2827,1600,37822,12,44560,917,4776,36769,28,54647,4916,4131,40140,70,0,0,0,0,0,1,1,42,21,0,0,0,43,57,48,83,68,1177,622.5,92,8464,6,670,786,258,166,37,2483,8433,6,3168,24,4841,27,4069,40964,16979,57164,1287,134253,21,92754,1200,249926,526,26,40,6,FTP-Patator
114,7890,42,10,3498,4844,481,99,290,21,709,62,385.5,42,1642,56,1106,1397,35637,65,68947,9539,1617,38364,72,15347,1512,1915,28541,30,1,0,0,0,1,1,1,1,6,0,0,0,42,41,19,81,80,1236,658,98,9604,4,686,121,265,4447,52,4545,74,98,6605,48,1398,16,2028,11967,16691,30561,4839,212438,873,60954,3401,180750,689,48,43,6,Infiltration
80,2544,372,7,15456,174,432,64,248,32,381,43,212,50,444923,760,558,3482,41939,50,84875,1574,691,34622,5,26055,3579,1618,8637,58,0,1,0,0,0,75,0,0,3,0,0,0,22,25,55,29,44,1203,623.5,90,8100,7,325,436,372,5150,9,2379,2349,53,5580,24,629,30,3314,47315,45296,9137,5866,31538,58,5096,8146,137007,528,35,89,6,DDoS
354,91188,44,11,2682,3968,799,94,446.5,46,192,69,130.5,42,3191,73,2218,1127,28520,5,3400,5829,3287,19086,76,13137,4477,1182,32550,18,0,0,0,0,0,1,1,4,9,0,0,0,51,43,16,66,96,1254,675,130,16900,1,640,358,232,7741,75,4656,1564,22,5724,35,213,42,2427,49195,42500,52197,7019,65734,968,33761,3933,82107,763,35,41,6,Infiltration
7409,54,1,0,107,41,373,43,208,31,653,73,363,34,433,75,9013,4998,20219,94,51486,6342,2065,12881,30,61396,8050,2509,48261,40,0,1,0,0,1,1,1,3,4,0,0,0,45,41,95,35,76,1214,645,177,31329,4,870,853,316,2936,89,9579,6006,71,8625,36,2573,48,3117,18257,12056,66525,9592,382411,636,71482,2591,425491,581,31,94,6,PortScan
21,35267,84,61,9860,17983,912,92,502,68,1036,52,544,22,7371,114,5893,2021,19348,73,37247,4925,1022,39452,7,42164,9117,4785,13548,19,0,0,0,0,0,1,1,23,18,0,0,0,40,20,41,69,76,1153,614.5,71,5041,2,967,920,754,3178,40,573,5461,23,7691,39,797,17,2872,56819,23571,67279,3276,149790,129,48956,255,234063,21,48,47,6,FTP-Patator
21,48403,54,71,11887,7358,568,54,311,41,509,41,275,11,13224,158,4845,4489,14240,39,71908,9760,746,44663,83,68155,5053,2280,31234,10,1,0,0,0,1,0,0,34,37,0,0,0,33,59,47,16,57,1494,775.5,186,34596,1,388,728,858,3973,20,7237,5794,83,4613,10,4883,16,2602,52206,27490,59163,5946,482776,434,83432,5436,404119,871,40,34,6,FTP-Patator
440,51251,16,29,767,2193,267,46,156.5,39,1495,64,779.5,72,5276,57,333,2438,24917,16,4761,5993,1874,11723,6,20438,2302,2488,25580,83,1,0,0,0,1,1,0,4,1,0,0,0,43,44,19,28,51,1065,558,186,34596,8,529,637,511,4796,42,3957,2732,5,450,10,1864,47,1388,27804,60049,22104,1645,303497,834,75101,7763,230687,56,17,65,6,BENIGN
80,10777,18,24,5545,49660,1066,64,565,13,844,44,444,75,43807,295,8252,133,7180,95,90873,5576,3814,17838,56,14222,209,1424,1759,17,0,0,0,0,0,1,0,8,12,0,0,0,51,44,44,7,40,1237,638.5,198,39204,5,671,693,652,4674,2,6360,1420,23,856,43,3340,1,1068,24001,40270,17754,2649,388430,57,44698,7478,303031,878,49,67,6,Web Attack - XSS
255,88321,46,32,969,2645,454,89,271.5,89,402,66,234,77,3347,41,7066,4666,10468,91,2559,5641,500,43896,50,56540,4280,874,34335,31,1,1,0,0,1,0,1,3,8,0,0,0,24,43,14,82,47,1032,539.5,198,39204,7,195,797,901,6409,12,6177,6316,33,7126,10,2567,32,3321,57459,43215,25251,1629,105037,9,98125,6113,199543,356,10,95,6,BENIGN
421,45563,29,40,2183,4634,731,70,400.5,40,1463,92,777.5,98,5647,12,1340,919,25669,78,63517,6977,1692,33679,40,66740,332,1888,14620,31,1,0,0,0,0,0,0,3,4,0,0,0,47,21,7,60,89,1438,763.5,182,33124,6,369,160,577,9820,27,4298,7735,50,7234,17,3603,47,1293,20123,54409,31681,183,370852,578,57383,2822,34339,872,38,20,6,Infiltration
17359,59,1,1,91,30,1329,84,706.5,82,296,58,177,75,473,55,7940,2458,10701,84,97329,6379,1185,22319,10,4398,8852,3147,19494,33,1,1,0,0,1,1,0,0,3,0,0,0,44,48,37,55,64,1103,583.5,107,11449,0,382,116,197,4506,59,6064,1080,46,6690,44,1649,39,4228,15245,14677,89952,635,416011,722,5282,1250,45157,643,22,74,6,PortScan
25471,23669,20,97,4834,2398,848,52,450,55,1235,61,648,44,3055,42,6613,1425,45197,4,73267,1193,3844,28268,90,62540,2983,1784,14499,55,1,0,0,0,0,0,0,3,4,0,0,0,52,25,93,14,66,1002,534,87,7569,8,693,504,724,6456,48,8710,8546,50,4999,49,1853,48,1203,14076,49399,81168,6508,195524,538,63389,8242,72287,492,34,26,6,Bot
80,1272,918,0,46075,635,734,44,389,38,1208,77,642.5,74,470044,2188,392,3173,28786,44,46309,5678,3075,43073,82,10757,7361,2499,40049,27,0,0,0,0,0,57,1,1,7,0,0,0,31,25,77,72,62,1024,543,88,7744,1,222,368,748,8561,75,7070,8296,55,9479,5,4875,43,4259,46459,25477,40273,9039,158479,827,63903,3869,51847,955,33,31,6,DDoS
80,35666,87,79,18460,44426,946,99,522.5,76,764,84,424,48,5695,391,5055,4598,32128,81,6831,7128,3107,30576,8,25299,2508,4074,22532,38,0,0,0,0,0,1,0,14,19,0,0,0,37,34,9,21,66,1277,671.5,98,9604,3,635,973,871,9398,90,5267,1885,49,7585,29,1226,26,618,64930,36596,67683,547,393122,871,10286,2603,353864,54,32,36,6,Web Attack - XSS
57375,83675,26,48,1941,3856,499,60,279.5,45,1416,81,748.5,45,3530,5,7762,2303,25585,72,16436,376,2924,37041,59,29480,6794,1339,11105,39,0,1,0,0,0,1,1,3,0,0,0,0,23,35,69,67,78,1173,625.5,148,21904,1,322,254,668,1482,38,3801,6194,91,9857,42,2902,28,857,31829,48546,65230,7432,248581,808,85111,1465,284991,895,37,88,6,Bot
80,3274,961,8,64305,439,1462,62,762,75,1369,91,730,86,96925,3614,4039,265,4445,79,92059,3036,1438,5518,68,1886,3063,4039,15240,13,1,1,0,0,1,57,0,3,4,0,0,0,57,30,32,95,96,1407,751.5,75,5625,8,743,244,903,4560,64,1595,594,31,5645,9,3921,10,2211,10452,19222,8146,9686,457501,273,50346,5600,144599,807,15,70,6,DoS Hulk
18036,22,1,1,58,82,217,84,150.5,27,1463,94,778.5,90,567,142,2246,3064,31278,51,65719,8225,4171,29962,93,61464,1429,1436,3162,4,1,1,0,0,1,1,0,2,2,0,0,0,49,41,78,16,68,1479,773.5,144,20736,4,674,222,356,9821,78,157,9538,48,3870,25,2335,1,4206,61380,13055,88853,2065,234798,516,44982,5506,145897,167,49,64,6,PortScan
80,43587,82,88,9805,29716,257,79,168,68,494,70,282,20,9705,355,2018,2990,1365,61,18170,4350,1615,22373,83,93483,1396,1414,6568,74,1,0,0,0,1,0,0,8,8,0,0,0,23,59,44,73,55,1213,634,150,22500,5,630,740,610,624,30,2884,2691,46,4626,45,4875,37,1212,12240,18044,92536,2242,150916,103,56425,3750,30548,173,21,86,6,Web Attack - XSS
35940,88,1,0,195,37,1341,80,710.5,91,199,42,120.5,22,127,73,5690,246,17776,53,27397,3167,1208,37296,77,14789,3565,413,34471,36,1,1,0,0,1,1,1,0,2,0,0,0,53,52,52,40,66,1010,538,146,21316,3,701,477,965,6694,14,2618,3048,67,8470,12,325,18,499,11054,58737,7130,1102,443175,969,32897,1361,192725,900,31,44,6,PortScan
80,711,143,9,15650,920,942,58,500,94,1165,60,612.5,22,461210,1867,6789,1794,15310,59,62278,7828,1869,39914,47,60309,6180,3127,17767,62,0,1,0,0,1,156,1,1,8,0,0,0,59,34,40,7,66,1185,625.5,67,4489,5,320,783,929,4519,98,3150,6017,74,4864,38,1584,44,3756,51195,9769,43304,248,446616,162,49986,3373,295433,322,22,44,6,DoS Hulk
80,3196,518,7,14328,979,934,92,513,96,1408,65,736.5,53,426901,1900,9575,3778,22003,34,8769,6198,829,21354,63,88029,5115,3152,10248,66,0,0,0,0,1,159,1,1,8,0,0,0,51,34,73,28,99,1041,570,79,6241,6,890,333,726,6035,48,1373,5719,97,8129,38,1592,22,552,47447,28072,94973,4208,434579,611,98775,2244,418630,880,27,48,6,DDoS
21,26538,66,55,16736,4034,719,65,392,62,402,75,238.5,90,5635,54,520,4326,42909,74,25493,8375,2488,31867,75,93883,8931,2891,44061,87,0,0,0,0,0,1,0,13,49,0,0,0,36,33,2,76,88,1339,713.5,90,8100,3,219,469,799,3394,16,5524,6731,49,8086,15,3324,8,3344,18445,31005,16823,4110,249211,758,99124,9474,349076,880,11,70,6,FTP-Patator
225,9152,17,41,1087,4726,692,52,372,72,136,50,93,45,6799,31,1992,2623,7939,46,9391,1434,2776,35651,85,33390,1293,2003,10441,39,1,0,0,0,0,1,1,0,7,0,0,0,48,47,47,18,50,1456,753,132,17424,7,164,103,465,8164,75,2360,9869,20,956,27,2679,47,1167,48923,32750,32091,261,98678,712,54647,6974,122466,956,34,79,6,BENIGN
58898,60,2,1,167,59,501,62,281.5,24,1124,90,607,57,504,196,3160,963,26379,48,8368,162,4921,23913,48,7044,7562,348,42122,82,1,0,0,0,0,1,1,4,0,0,0,0,56,35,47,17,60,1184,622,177,31329,6,832,984,276,996,29,7717,5701,23,3557,43,330,32,2893,13088,43116,52754,4868,290744,326,91562,1007,20564,696,2,63,6,PortScan
51449,124948,47,31,2086,2729,476,84,280,38,1310,92,701,81,3680,23,5281,4505,44660,18,77839,1306,2825,34455,62,81496,3406,1709,4531,17,0,0,0,0,1,1,0,3,4,0,0,0,44,20,50,85,98,1452,775,75,5625,1,188,812,181,9007,50,3336,1306,34,4132,22,267,8,103,28815,15353,65960,9387,464639,234,82897,1079,310927,601,45,83,6,Bot
51655,48,2,0,99,29,784,62,423,13,1468,95,781.5,34,251,60,6954,2436,45110,95,11733,3899,3975,17261,10,65124,399,1747,20124,99,1,1,0,0,0,1,1,3,7,0,0,0,57,49,41,23,77,1332,704.5,148,21904,7,501,461,781,6007,62,488,7383,30,8792,36,2224,38,2542,26100,62983,50295,871,91099,888,99734,1027,130993,559,17,97,6,PortScan
31763,40,1,0,74,91,1057,98,577.5,30,861,69,465,79,636,135,4539,1609,25997,84,88813,6406,4242,48709,86,55203,1431,1867,6490,28,0,1,0,0,0,1,0,1,0,0,0,0,45,35,8,4,93,1413,753,158,24964,4,712,598,950,6428,74,3921,8865,39,9053,27,1082,43,2816,10419,40368,43091,2303,394393,718,64287,3676,103744,475,4,64,6,PortScan
80,795,320,9,62399,955,880,54,467,16,1432,79,755.5,13,56313,4702,139,303,10419,75,60103,9506,526,13770,10,62778,937,4113,7424,38,0,1,0,0,1,123,0,1,7,0,0,0,22,33,68,78,72,1162,617,191,36481,8,116,678,526,2354,46,1472,666,92,553,10,1839,21,1865,55085,52705,3122,7527,323363,529,12641,8824,81882,335,25,30,6,DDoS
80,7687,82,11,20017,6929,885,56,470.5,38,1198,81,639.5,47,24336,378,9013,3830,17014,35,28867,1076,2930,30017,63,71287,3583,2308,18125,78,0,1,0,0,1,1,0,10,16,0,0,0,58,31,55,11,64,1304,684,84,7056,3,552,753,187,9051,76,7409,1121,99,1580,44,4600,3,2980,50892,44774,21160,254,74529,420,56326,2186,200741,624,34,98,6,Web Attack - XSS
80,2257,562,3,51889,598,649,85,367,13,552,45,298.5,45,262882,4155,4817,4082,47265,51,71086,9245,2122,46385,39,13215,3094,3628,15487,19,1,1,0,0,1,114,0,2,8,0,0,0,34,55,7,10,93,1470,781.5,113,12769,1,982,617,656,6124,91,8113,2577,58,6185,29,2484,10,2368,21637,50629,24546,1849,56649,290,81212,5190,71658,234,8,90,6,DDoS
367,12123,11,20,3961,2927,1265,97,681,66,994,83,538.5,86,8342,57,1426,935,3995,49,82935,9311,3698,37200,19,19829,801,3789,25105,59,1,1,0,0,0,0,0,2,6,0,0,0,23,45,65,18,62,1494,778,108,11664,0,346,373,259,3566,69,3471,3479,34,6736,22,4398,8,1304,52061,61670,76541,3725,462384,920,17647,624,464095,964,14,21,6,Infiltration
80,2958,447,3,56079,748,1251,49,650,88,113,43,78,52,137120,3230,1149,1327,13300,69,90673,3470,3272,6827,90,15915,1065,4046,31657,70,0,0,0,0,1,86,1,0,7,0,0,0,48,52,66,42,65,1438,751.5,84,7056,5,811,403,803,2164,7,4094,8012,40,2884,16,2874,28,3945,27641,24957,70809,8266,490580,795,49048,4697,245957,244,21,95,6,DDoS
54608,466169,86,74,6548,8491,1277,61,669,46,245,75,160,90,2890,15,4409,1595,43758,30,42119,102,1440,25854,50,26533,3979,2801,16634,78,1,1,0,0,1,1,0,1,7,0,0,0,31,46,64,75,40,1350,695,180,32400,5,415,235,877,8650,41,8831,7081,72,5437,7,4559,8,607,27918,63836,26448,339,96400,836,20834,3301,219303,588,16,25,6,Bot
122,56968,40,48,1063,2668,720,59,389.5,45,1486,71,778.5,12,4660,29,1591,4151,22418,6,43536,8020,4499,7798,77,54605,2047,2172,34082,90,1,0,0,0,1,1,1,0,2,0,0,0,34,50,54,47,58,1067,562.5,138,19044,8,254,746,671,4631,83,6583,2977,30,6151,39,1846,10,1089,13402,60878,14259,6190,349016,635,11533,9786,400497,239,38,76,6,BENIGN
80,7943,64,85,11898,38927,714,78,396,72,721,97,409,15,42814,156,7430,4206,15928,70,76330,425,857,22565,63,59887,5297,4779,41827,88,0,1,0,0,1,0,1,12,17,0,0,0,43,45,64,48,49,1013,531,65,4225,4,543,555,227,9230,46,3335,6914,41,308,17,4112,22,1504,41081,47045,97900,2735,415089,557,98717,1684,110807,558,12,90,6,Web Attack - XSS
80,3925,366,6,51693,21,810,72,441,38,1356,79,717.5,90,320291,1686,2088,2768,25806,35,93605,942,1352,2843,6,75100,4598,3111,28233,67,0,1,0,0,1,155,0,2,8,0,0,0,39,59,85,52,83,1487,785,122,14884,0,242,536,577,1383,60,2947,5229,37,8575,14,1762,8,2929,34606,53911,95508,2209,335302,110,56861,7456,125389,950,1,52,6,DoS Hulk
80,1718,811,7,69387,203,1469,52,760.5,71,144,70,107,37,265044,1017,3800,3013,37379,30,90801,5197,3683,28450,70,30108,8580,286,46589,92,1,0,0,0,0,120,1,4,4,0,0,0,45,26,83,9,87,1055,571,195,38025,5,104,400,387,324,47,8938,9396,6,3851,27,2498,15,246,10528,59981,67297,3813,391990,468,48182,7724,53924,439,40,33,6,DDoS
